ChemicalName,description,preferredNames
Zinc,Disease of anatomical entity,"SNAI2,KRT14,SERPIND1,HMOX1,APLP1,TGFB1,CYP27B1,TPI1,IL4,APOB,EGR2,C3,KRT9,PEX1,DNAJB9,SMO,CNGB1,HBA2,KRT5,APOE,ZSWIM6,RARA,THAP1,BLK,IL1RN,RPL35,IRAK3,TNFRSF13B,RAB11A,DNAJB6,RHEB,IL12RB2,ASPA,NOX4,IL1B,BIRC3,YWHAE,KLKB1,PIK3C2A,JDP2,GATA6,SOD1,RHOB,AHSG,EGFR,NTRK2,ATM,HNMT,GRM1,RPIA,THY1,APP,CA2,CRYAA,ANKRD11,SLC39A4,KRT16,MFF,AGXT,COL3A1,MN1,F2,KRT2,INSM1,HNF4A,C1QB,CLU,ITGA3,NUP98,APOL1,A2M,PEG3,HMG20B,IL1R2,UBA1,GFI1B,FN1,C5AR1,STK39,UPF2,GFPT1,APOA4,GAD1,ELN,COL18A1,CYB5R3,CALD1,SLC30A10,CD55,SYNE1,F13B,F5,SEMA4A,S100A8,TACC2,CD58,RPL5,C8B,ARFGEF2,MMP9,MAFB,PGK1,ZBTB43,GSN,C1QC,FTL,SLC3A2,TP73,DSP,KRT6A,MSLN,DIAPH1,IGF1,CFI,ADH6,GAPDH,BCL2,CDKN1A,P4HA2,CXCR4,PIK3R5,RUNX1T1,ESR1,PRKCA,IL10,CDKN1C,C4B,SERPINA1,MS4A1,JCHAIN,C1R,SERPINA3,LDLR,ITGAX,KANK2,RPS19,GCH1,ABCB1,YAP1,CCNA2,TNFAIP3,RPS10,NR4A3,MUC1,CIITA,ZEB2,PAX6,KNG1,HBB,ALDOA,IGF1R,GCLC,FGA"
Zinc,Hematopoietic system disease,"KRT14,SERPIND1,CYP27B1,TPI1,IL4,HBA2,KRT5,RARA,RPL35,TNFRSF13B,IL1B,BIRC3,KLKB1,F2,NUP98,GFI1B,CYB5R3,F13B,F5,RPL5,PGK1,ZBTB43,MSLN,BCL2,CXCR4,RUNX1T1,IL10,C4B,SERPINA3,RPS19,RPS10,KNG1,HBB,ALDOA,GCLC,FGA"
Zinc,Disease of cellular proliferation,"KRT14,SERPIND1,TGFB1,IL4,SMO,KRT5,APOE,RARA,TNFRSF13B,IL1B,BIRC3,YWHAE,GATA6,RHOB,EGFR,NTRK2,ATM,MFF,MN1,FOS,INSM1,NUP98,PEG3,GFI1B,UPF2,APOA4,ETS2,CALD1,SLC30A10,S100A8,MLLT11,TACC2,C8B,MAFB,FOXO4,TP73,MSLN,ETS1,IGF1,POU2AF1,ADH6,GAPDH,BCL2,CDKN1A,CXCR4,RUNX1T1,ESR1,PRKCA,IL10,CDKN1C,DDIT3,SERPINA3,ABCB1,YAP1,CCNA2,FAM83D,NR4A3"
Zinc,Cancer,"KRT14,TGFB1,IL4,SMO,KRT5,APOE,RARA,TNFRSF13B,IL1B,BIRC3,YWHAE,GATA6,RHOB,EGFR,NTRK2,ATM,MFF,MN1,FOS,INSM1,NUP98,PEG3,GFI1B,UPF2,APOA4,ETS2,CALD1,S100A8,MLLT11,TACC2,C8B,MAFB,FOXO4,TP73,MSLN,ETS1,POU2AF1,GAPDH,BCL2,CDKN1A,CXCR4,RUNX1T1,ESR1,PRKCA,IL10,CDKN1C,DDIT3,SERPINA3,ABCB1,YAP1,CCNA2,FAM83D,NR4A3"
Zinc,Disease,"SNAI2,KRT14,SERPIND1,HMOX1,APLP1,TGFB1,PON1,CYP27B1,TPI1,HBEGF,IL4,APOB,CAT,EGR2,C3,KRT9,PEX1,DNAJB9,SMO,CNGB1,HBA2,KRT5,APOE,ZSWIM6,RARA,THAP1,BLK,IL1RN,RPL35,IRAK3,TNFRSF13B,SLC30A4,RAB11A,DNAJB6,RHEB,IL12RB2,ASPA,NOX4,IL1B,BIRC3,YWHAE,KLKB1,PIK3C2A,JDP2,GATA6,NPC1,SOD1,RHOB,AHSG,EGFR,NTRK2,ATM,HNMT,GRM1,RPIA,THY1,APP,CA2,CRYAA,ANKRD11,SLC39A4,KRT16,MFF,KLF13,AGXT,COL3A1,MN1,FOS,F2,KRT2,TRIB1,INSM1,HNF4A,C1QB,CLU,ITGA3,NUP98,APOL1,A2M,PEG3,HMG20B,IL1R2,UBA1,EEF1A1,GFI1B,SHANK2,FN1,C5AR1,STK39,UPF2,GFPT1,APOA4,GAD1,ELN,COL18A1,ETS2,CYB5R3,CALD1,SLC30A10,CD55,SYNE1,F13B,F5,SEMA4A,S100A8,MLLT11,TACC2,CD58,RPL5,C8B,SARDH,ARFGEF2,MMP9,MAFB,PGK1,ZBTB43,GSN,FOXO4,C1QC,FTL,SLC2A5,SLC3A2,TP73,DSP,KRT6A,MSLN,DIAPH1,WIPF1,ETS1,IGF1,POU2AF1,CFI,ADH6,GAPDH,BCL2,CDKN1A,P4HA2,CXCR4,PCYOX1,PIK3R5,RUNX1T1,ESR1,PRKCA,IL10,CDKN1C,C4B,SERPINA1,SELENOP,CA1,MS4A1,JCHAIN,HPR,SLCO1C1,C1R,EGR4,DDIT3,SERPINA3,LDLR,ITGAX,KANK2,RPS19,GCH1,ABCB1,YAP1,CCNA2,FAM83D,TNFAIP3,RPS10,NR4A3,MUC1,CIITA,ZEB2,PAX6,GRB10,KNG1,HBB,ALDOA,CHAMP1,IGF1R,GCLC,FGA"
Zinc,Amyloidosis,"KRT14,C3,DNAJB9,KRT5,APOE,APP,CLU,A2M,EEF1A1,FN1,APOA4,GSN,SERPINA1,SERPINA3,HBB,FGA"
Zinc,Organ system cancer,"KRT14,TGFB1,IL4,SMO,KRT5,APOE,RARA,TNFRSF13B,IL1B,BIRC3,YWHAE,RHOB,EGFR,NTRK2,ATM,MFF,MN1,INSM1,NUP98,PEG3,UPF2,APOA4,CALD1,S100A8,TACC2,C8B,MSLN,GAPDH,BCL2,CDKN1A,CXCR4,RUNX1T1,ESR1,PRKCA,IL10,CDKN1C,SERPINA3,ABCB1,YAP1,CCNA2,NR4A3"
Zinc,Immune system disease,"KRT14,CYP27B1,IL4,C3,KRT5,APOE,THAP1,BLK,IL1RN,TNFRSF13B,IL12RB2,IL1B,BIRC3,KLKB1,CA2,F2,IL1R2,UBA1,FN1,C5AR1,COL18A1,SLC30A10,CD58,DSP,MSLN,CFI,BCL2,CXCR4,IL10,C4B,MS4A1,JCHAIN,ITGAX,ABCB1,TNFAIP3,MUC1,CIITA,KNG1"
Zinc,Integumentary system disease,"SNAI2,KRT14,CYP27B1,IL4,C3,KRT9,SMO,KRT5,APOE,IL1RN,IL1B,KLKB1,AHSG,EGFR,ATM,SLC39A4,KRT16,KRT2,ITGA3,APOA4,ELN,COL18A1,CALD1,GSN,DSP,KRT6A,IGF1,IL10,SERPINA1,KANK2,TNFAIP3,KNG1"
Zinc,Skin disease,"KRT14,CYP27B1,IL4,C3,KRT9,SMO,KRT5,APOE,IL1RN,IL1B,KLKB1,EGFR,ATM,SLC39A4,KRT16,KRT2,ITGA3,APOA4,ELN,COL18A1,CALD1,GSN,DSP,KRT6A,IGF1,IL10,SERPINA1,KANK2,TNFAIP3,KNG1"
Zinc,Primary immunodeficiency disease,"CYP27B1,IL4,C3,BLK,IL1RN,TNFRSF13B,IL12RB2,IL1B,KLKB1,CA2,F2,IL1R2,UBA1,C5AR1,COL18A1,SLC30A10,CD58,DSP,CFI,CXCR4,IL10,C4B,MS4A1,ITGAX,ABCB1,TNFAIP3,CIITA,KNG1"
Zinc,Autosomal dominant disease,"SNAI2,KRT14,SERPIND1,EGR2,C3,SMO,KRT5,APOE,ZSWIM6,THAP1,BLK,DNAJB6,IL1B,YWHAE,KLKB1,PIK3C2A,GATA6,NPC1,GRM1,APP,KRT16,COL3A1,F2,KRT2,HNF4A,CLU,HMG20B,EEF1A1,GFI1B,STK39,APOA4,ELN,SYNE1,F13B,F5,MAFB,ZBTB43,GSN,FTL,DSP,KRT6A,DIAPH1,CFI,CXCR4,SERPINA1,JCHAIN,SERPINA3,GCH1,TNFAIP3,ZEB2,PAX6,KNG1,HBB,CHAMP1,FGA"
Zinc,Urinary system disease,"TGFB1,CYP27B1,C3,DNAJB9,IL1RN,RHOB,ATM,THY1,CA2,AGXT,F2,APOL1,HMG20B,FN1,STK39,APOA4,COL18A1,CD55,SLC3A2,CFI,CDKN1A,C4B,ITGAX"
Zinc,Kidney disease,"TGFB1,CYP27B1,C3,DNAJB9,IL1RN,THY1,CA2,AGXT,F2,APOL1,HMG20B,FN1,STK39,APOA4,COL18A1,CD55,SLC3A2,CFI,C4B,ITGAX"
Zinc,Autoimmune disease,"CYP27B1,IL4,BLK,IL1RN,TNFRSF13B,IL12RB2,IL1B,CA2,F2,IL1R2,UBA1,COL18A1,SLC30A10,CD58,DSP,IL10,C4B,MS4A1,ITGAX,ABCB1,TNFAIP3"
Zinc,Disease of metabolism,"KRT14,TPI1,APOB,CAT,C3,PEX1,DNAJB9,KRT5,APOE,BLK,SLC30A4,IL1B,PIK3C2A,NPC1,AHSG,NTRK2,APP,SLC39A4,AGXT,F2,TRIB1,HNF4A,CLU,A2M,EEF1A1,FN1,APOA4,SLC30A10,SARDH,PGK1,GSN,SLC2A5,SLC3A2,IGF1,PCYOX1,SERPINA1,SELENOP,SERPINA3,LDLR,GCH1,ABCB1,HBB,ALDOA,FGA"
Zinc,Prion disease,"C3,APOE,YWHAE,APP,C1QB,C1QC"
Zinc,Lung disease,"TGFB1,IL4,RHEB,IL1B,EGFR,F2,ELN,COL18A1,FTL,DSP,MSLN,IL10,SERPINA1,MUC1,HBB"
Zinc,Disease by infectious agent,"CYP27B1,TPI1,HBEGF,IL4,C3,APOE,IL1B,YWHAE,JDP2,AHSG,APP,F2,C1QB,APOL1,CD58,C1QC,FTL,CXCR4,IL10,HPR,LDLR,ITGAX"
Zinc,Primary cutaneous amyloidosis,"KRT14,C3,KRT5,APOE,GSN,SERPINA1"
Zinc,Familial visceral amyloidosis,"APOE,EEF1A1,APOA4,SERPINA1,HBB,FGA"
Zinc,Lower respiratory tract disease,"TGFB1,IL4,IRAK3,RHEB,IL1B,EGFR,F2,ELN,COL18A1,FTL,DSP,MSLN,IL10,SERPINA1,MUC1,HBB"
Zinc,Anemia,"TPI1,HBA2,RPL35,KLKB1,CYB5R3,RPL5,PGK1,ZBTB43,RPS19,RPS10,HBB,ALDOA,GCLC"
Zinc,Gastrointestinal system disease,"TGFB1,IL4,PEX1,KRT5,RAB11A,IL12RB2,IL1B,AHSG,EGFR,F2,HNF4A,PEG3,SLC30A10,S100A8,TACC2,C8B,MMP9,MAFB,GAPDH,BCL2,CDKN1A,ESR1,IL10,SERPINA1,LDLR,ABCB1,ZEB2"
Zinc,Congenital hemolytic anemia,"TPI1,HBA2,KLKB1,CYB5R3,PGK1,HBB,ALDOA,GCLC"
Zinc,Cell type cancer,"KRT14,SMO,KRT5,APOE,GATA6,EGFR,ATM,MN1,INSM1,PEG3,UPF2,APOA4,CALD1,S100A8,TACC2,MSLN,GAPDH,BCL2,ESR1,PRKCA,CDKN1C,SERPINA3,YAP1"
Zinc,Hematologic cancer,"KRT14,IL4,KRT5,RARA,TNFRSF13B,IL1B,BIRC3,NUP98,MSLN,BCL2,CXCR4,RUNX1T1,IL10,SERPINA3"
Zinc,Keratosis,"KRT14,KRT9,KRT5,KRT16,KRT2,DSP,KRT6A,KANK2"
Zinc,Vascular disease,"HMOX1,TGFB1,APOB,APOE,IL12RB2,NOX4,IL1B,PIK3C2A,ATM,COL3A1,F2,ELN,CALD1,MMP9,BCL2,IL10"
Zinc,Inherited metabolic disorder,"KRT14,TPI1,APOB,CAT,C3,PEX1,KRT5,APOE,BLK,SLC30A4,IL1B,PIK3C2A,NPC1,APP,SLC39A4,AGXT,TRIB1,HNF4A,CLU,EEF1A1,APOA4,SLC30A10,SARDH,PGK1,GSN,SLC2A5,SLC3A2,IGF1,PCYOX1,SERPINA1,SERPINA3,LDLR,GCH1,ABCB1,HBB,ALDOA,FGA"
Zinc,Autoimmune disease of musculoskeletal system,"CYP27B1,IL4,BLK,IL1RN,IL1B,IL1R2,UBA1,COL18A1,CD58,DSP,IL10,C4B,ITGAX,TNFAIP3"
Zinc,Palmoplantar keratosis,"KRT14,KRT9,KRT16,KRT2,DSP,KRT6A,KANK2"
Zinc,Finnish type amyloidosis,"C3,APOE,GSN,SERPINA1"
Zinc,Creutzfeldt-Jakob disease,"C3,APOE,C1QB,C1QC"
Zinc,Parasitic protozoa infectious disease,"TPI1,IL4,JDP2,APOL1,IL10,HPR"
Zinc,Blood coagulation disease,"SERPIND1,KLKB1,F2,GFI1B,F13B,F5,C4B,KNG1,FGA"
Zinc,Intestinal disease,"TGFB1,IL4,IL1B,EGFR,HNF4A,C8B,MMP9,GAPDH,BCL2,CDKN1A,IL10,SERPINA1,ABCB1,ZEB2"
Zinc,Connective tissue disease,"TGFB1,CYP27B1,IL4,ZSWIM6,BLK,IL1RN,IL1B,NTRK2,CA2,ANKRD11,COL3A1,IL1R2,UBA1,ELN,COL18A1,CALD1,CD58,MMP9,DSP,MSLN,ESR1,IL10,C4B,JCHAIN,C1R,SERPINA3,ITGAX,TNFAIP3,NR4A3,MUC1,IGF1R"
Zinc,Epidermolysis bullosa,"KRT14,KRT5,ITGA3,COL18A1,DSP"
Zinc,Complement deficiency,"C3,KLKB1,C5AR1,CFI,KNG1"
Zinc,Adenosquamous carcinoma,"KRT5,EGFR,INSM1"
Zinc,ITM2B-related cerebral amyloid angiopathy 2,"APOE,APP,CLU,SERPINA3"
Zinc,In situ carcinoma,"SERPIND1,EGFR,INSM1,ESR1"
Zinc,Nephritis,"C3,THY1,APOL1,COL18A1,C4B,ITGAX"
Zinc,APP-related cerebral amyloid angiopathy,"APOE,APP,SERPINA3"
Zinc,Carcinoma,"KRT14,SMO,KRT5,APOE,EGFR,INSM1,PEG3,UPF2,APOA4,S100A8,TACC2,MSLN,GAPDH,BCL2,ESR1,CDKN1C"
Zinc,Gastrointestinal system cancer,"TGFB1,KRT5,EGFR,PEG3,S100A8,TACC2,C8B,GAPDH,BCL2,CDKN1A,ABCB1"
Zinc,Musculoskeletal system disease,"TGFB1,CYP27B1,IL4,EGR2,APOE,ZSWIM6,BLK,IL1RN,DNAJB6,IL1B,PIK3C2A,NTRK2,CA2,ANKRD11,COL3A1,A2M,IL1R2,UBA1,STK39,GFPT1,ELN,COL18A1,CALD1,SYNE1,CD58,MMP9,DSP,MSLN,ESR1,IL10,C4B,JCHAIN,C1R,SERPINA3,ITGAX,TNFAIP3,NR4A3,MUC1,IGF1R"
Zinc,Central nervous system disease,"APLP1,CYP27B1,IL4,EGR2,C3,SMO,APOE,THAP1,ASPA,IL1B,YWHAE,JDP2,SOD1,EGFR,NTRK2,ATM,GRM1,APP,MN1,F2,C1QB,CLU,A2M,UBA1,GAD1,SLC30A10,SYNE1,MMP9,ZBTB43,C1QC,FTL,DIAPH1,BCL2,PRKCA,IL10,SERPINA1,SERPINA3,GCH1,YAP1,ZEB2"
Zinc,Parasitic infectious disease,"TPI1,IL4,JDP2,APOL1,IL10,HPR,LDLR"
Zinc,Stomach cancer,"KRT5,EGFR,S100A8,TACC2,GAPDH"
Zinc,Hepatobiliary disease,"IL4,IL12RB2,AHSG,EGFR,F2,PEG3,GAPDH,BCL2,IL10,SERPINA1,LDLR"
Zinc,Colorectal cancer,"TGFB1,EGFR,GAPDH,BCL2,CDKN1A"
Zinc,Uterine disease,"SERPIND1,IL1B,YWHAE,ATM,INSM1,ESR1,CDKN1C"
